Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Strap Size (product.metafields.custom.strap_size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Band material (product.metafields.shopify.band-material),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Clasp type (product.metafields.shopify.clasp-type),Color (product.metafields.shopify.color-pattern),Operating system (product.metafields.shopify.operating-system),SIM card capability (product.metafields.shopify.sim-card-capability),Subscription type (product.metafields.shopify.subscription-type),Target gender (product.metafields.shopify.target-gender),Watch accessory style (product.metafields.shopify.watch-accessory-style),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
aeschbach-ww2-pattern-german-airforce-luftwaffe-17-jewel-hand-wound-military-pocket-watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/HE_AESCHBACH_Pocket_Watch_3.jpg?v=1768496283,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-copy,Aeschbach WW2 Pattern German Wehrmacht & Luftwaffe Dienstuhr (Army/Airforce Service Watch) with Sapphire Box Crystal and a 21 Jewel Automatic Mechanical Movement,"<p data-end=""417"" data-start=""94""><strong>SKU: ABAC/DUHR2S</strong></p>
<p data-end=""417"" data-start=""94"">This<span> </span><strong data-end=""150"" data-start=""99"">automatic self-winding Aeschbach military watch</strong><span> </span>is a faithful recreation of the classic WWII designs used by the<span> </span><strong data-end=""250"" data-start=""216"">German Wehrmacht and Luftwaffe</strong>. While original wartime models are now rare and highly sought after, this modern version remains<span> </span><strong data-end=""377"" data-start=""348"">visually almost identical</strong><span> </span>to the factory's WWII-era timepieces.</p>
<p>This automatic self-winding MWC military watch pays tribute to the iconic British forces designs of the 1940s and 1950s. Featuring a small subsidiary seconds dial, it faithfully captures the style of the originals while integrating modern enhancements for durability and reliability.</p>
<ul>
<li>
<strong>Vintage Look, Modern Performance:</strong><span> </span>The watch retains the vintage aesthetic of the original models, including the appearance of an acrylic crystal, thanks to a modern sapphire box crystal that is virtually indistinguishable but far more scratch and shatter resistant.</li>
<li>
<strong>Upgraded Movement:</strong><span> </span>While the original featured a hand-wound mechanical movement, this model uses a 21-jewel self-winding automatic movement that can also be manually wound if preferred.</li>
<li>
<strong>Robust Build:</strong><span> </span>Constructed from Military Grade 316L stainless steel with a satin finish for a rugged yet classic look.</li>
<li>
<strong>Enhanced Legibility:</strong><span> </span>Black dial with luminous markings and a subsidiary second-hand dial for precise timekeeping.</li>
<li>
<strong>Historically Accurate Strap:</strong><span> </span>Comes with a canvas strap styled after those used by the British military during the 1940s and 50s.</li>
</ul>
<h3 data-end=""920"" data-start=""889""><strong data-end=""918"" data-start=""893"">Historical Background</strong></h3>
<p data-end=""1265"" data-start=""922"">During World War II, the<span> </span><strong data-end=""989"" data-start=""947"">Wehrmacht, Kriegsmarine, and Luftwaffe</strong><span> </span>sourced their timepieces from numerous<span> </span><strong data-end=""1063"" data-start=""1029"">Swiss and German manufacturers</strong>, including<span> </span><strong data-end=""1088"" data-start=""1075"">Aeschbach</strong>, which was established in 1923 and still exists today. Due to the sheer number of wartime watch suppliers—more than 100—collecting<span> </span><strong data-end=""1247"" data-start=""1220"">German military watches</strong><span> </span>can be complex.</p>
<p data-end=""1526"" data-start=""1267"">A dedicated group of military watch enthusiasts has compiled a<span> </span><strong data-end=""1352"" data-start=""1330"">comprehensive list</strong><span> </span>of these manufacturers, available online:<span> </span><a rel=""noopener"" href=""https://military-watches.net/ww2-german-watches"" target=""_blank""><strong data-end=""1417"" data-start=""1395"">WW2 German Watches</strong></a>. The list is nearly complete, but additional contributions are welcome to help fill in any remaining gaps.</p>
<h3 data-end=""1552"" data-start=""1528""><strong data-end=""1550"" data-start=""1532"">Specifications</strong></h3>
<ul data-end=""2187"" data-start=""1554"">
<li data-end=""1627"" data-start=""1554"">
<strong data-end=""1574"" data-start=""1556"">Case Diameter:</strong><span> </span>36.5 mm (excluding crown), 39 mm (including crown)</li>
<li data-end=""1653"" data-start=""1628"">
<strong data-end=""1645"" data-start=""1630"">Lug to Lug:</strong><span> </span>43 mm</li>
<li data-end=""1680"" data-start=""1654"">
<strong data-end=""1670"" data-start=""1656"">Thickness:</strong><span> </span>13.5 mm</li>
<li data-end=""1714"" data-start=""1681"">
<strong data-end=""1696"" data-start=""1683"">Lug Type:</strong><span> </span>Spring bar lugs</li>
<li data-end=""1741"" data-start=""1715"">
<strong data-end=""1733"" data-start=""1717"">Dial Colour:</strong><span> </span>Black</li>
<li data-end=""1785"" data-start=""1742"">
<strong data-end=""1762"" data-start=""1744"">Case Material:</strong><span> </span>316L stainless steel</li>
<li data-end=""1824"" data-start=""1786"">
<strong data-end=""1801"" data-start=""1788"">Caseback:</strong><span> </span>316L stainless steel</li>
<li data-end=""1860"" data-start=""1825"">
<strong data-end=""1837"" data-start=""1827"">Crown:</strong><span> </span>316L stainless steel</li>
<li data-end=""1899"" data-start=""1861"">
<strong data-end=""1884"" data-start=""1863"">Water Resistance:</strong><span> </span>10ATM (100 m)</li>
<li data-end=""1963"" data-start=""1900"">
<strong data-end=""1915"" data-start=""1902"">Movement:</strong><span> </span>21-jewel automatic with 36-hour power reserve</li>
<li data-end=""2001"" data-start=""1964"">
<strong data-end=""1978"" data-start=""1966"">Crystal:</strong><span> </span>Shatter and Scratch Resistant Box Sapphire</li>
<li data-end=""2037"" data-start=""2002"">
<strong data-end=""2026"" data-start=""2004"">Luminous Material:</strong><span> </span>Luminova</li>
<li data-end=""2085"" data-start=""2038"">
<strong data-end=""2058"" data-start=""2040"">Serial Number:</strong><span> </span>Engraved on the caseback</li>
<li data-end=""2119"" data-start=""2086"">
<strong data-end=""2098"" data-start=""2088"">Strap:</strong><span> </span>18mm black leather</li>
<li data-end=""2159"" data-start=""2120"">
<strong data-end=""2139"" data-start=""2122"">Presentation:</strong><span> </span>Supplied in a box</li>
<li data-end=""2187"" data-start=""2160"">
<strong data-end=""2175"" data-start=""2162"">Warranty:</strong><span> </span>24 months</li>
</ul>
<h3 data-end=""2231"" data-start=""2189""><strong data-end=""2229"" data-start=""2193"">The History of Aeschbach Watches</strong></h3>
<p data-end=""2653"" data-start=""2233"">Aeschbach was a<span> </span><strong data-end=""2284"" data-start=""2249"">leading WWII watch manufacturer</strong><span> </span>but suffered significant losses during the war. The company was based in<span> </span><strong data-end=""2371"" data-start=""2358"">Pforzheim</strong>, a key German watchmaking center, which was<span> </span><strong data-end=""2434"" data-start=""2416"">heavily bombed</strong><span> </span>during an<span> </span><strong data-end=""2482"" data-start=""2445"">RAF air raid on February 23, 1945</strong>. This attack destroyed approximately<span> </span><strong data-end=""2539"" data-start=""2520"">83% of the city</strong>, killed nearly<span> </span><strong data-end=""2572"" data-start=""2555"">17,600 people</strong>, and<span> </span><strong data-end=""2593"" data-start=""2578"">obliterated</strong><span> </span>the Aeschbach workshops, halting production indefinitely.</p>
<p data-end=""3029"" data-start=""2655"">However, the<span> </span><strong data-end=""2688"" data-start=""2668"">Aeschbach legacy</strong><span> </span>was revived when a<span> </span><strong data-end=""2725"" data-start=""2708"">family member</strong><span> </span>discovered<span> </span><strong data-end=""2806"" data-start=""2737"">surviving technical drawings and a collection of original watches</strong><span> </span>while sorting through an elderly relative’s belongings. This find paved the way for the<span> </span><strong data-end=""2928"" data-start=""2895"">relaunch of Aeschbach watches</strong>, ensuring that their<span> </span><strong data-end=""3000"" data-start=""2950"">historical craftsmanship and military heritage</strong><span> </span>continue to live on today.</p>
<p data-end=""3029"" data-start=""2655""><meta charset=""utf-8""><em>MWC are official authorised distributors for Aeschbach watches.</em></p>",Aeschbach,Apparel & Accessories > Jewelry > Watches,Classic Range,"Classic Range, Handwound & Automatic Models",true,Title,Default Title,,,,,,,,ABAC/DUHR2S,0.0,shopify,deny,manual,279.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/ABACH_DUHR2_JUL0004b.jpg?v=1657575621,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/ABACH_DUHR2-Night_JUL0042b.jpg?v=1657575621,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/ABACH_DUHR1-Side_JAN0419b_d21517c9-2976-4ad7-bb4d-30fddb95ff4b.jpg?v=1657575621,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/ABACH_DUHR2-caseback.webp?v=1657575621,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/ABACH_DUHR2-in-box_JUL0051b.jpg?v=1657575621,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/ABACH_DUHR2-box__JUL0056b.jpg?v=1657575621,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-german-wehrmacht-luftwaffe-dienstuhr-army-airforce-service-watch-with-21-jewel-automatic-mechanical-movement-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/products/LuftwaffePilotsWW2.jpg?v=1657970348,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-germany-luftwaffe-reichsluftfahrtministerium-rlm-pilots-watch-with-a-24-jewel-swiss-sellita-sw260-automatic-movement-and-a-domed-vintage-box-sapphire-crystal-copy,Aeschbach WW2 Pattern Germany Luftwaffe / Reichsluftfahrtministerium (RLM) Pilots Watch with an Automatic Swiss 31 Jewel Sellita SW260 Movement and a Domed Vintage Box Sapphire Crystal,"<p data-end=""312"" data-start=""209""><strong data-end=""234"" data-start=""209"">SKU Code: AESCDUH1CHA</strong><br></p>
<p data-end=""819"" data-start=""314"">This classic WW2-style military watch is a faithful recreation of an original Aeschbach* model used by the German Wehrmacht and Luftwaffe during the Second World War. While it retains the authentic look and feel of the original 1940s design, this updated version incorporates significant modern upgrades, including a robust <strong data-end=""683"" data-start=""638"">31-jewel Sellita SW260 automatic movement</strong>, <strong data-end=""710"" data-start=""685"">100m water resistance</strong>, and a <strong data-end=""773"" data-start=""718"">scratch- and shatter-resistant box sapphire crystal</strong> that visually mimics the original plexiglass.</p>
<p data-end=""1251"" data-start=""821"">Though the wartime originals are now rare and highly collectible, this model is outwardly almost indistinguishable from its 1940s counterparts. However, it has been subtly enhanced for daily wear, delivering reliability and durability without compromising authenticity. The original hand-wound 15-jewel movement has been replaced by a modern Swiss automatic movement, improving functionality while preserving historical character.</p>
<hr data-end=""1256"" data-start=""1253"">
<h3 data-end=""1284"" data-start=""1258""><strong data-end=""1284"" data-start=""1262"">Historical Context</strong></h3>
<p data-end=""1662"" data-start=""1286"">During WW2, Aeschbach was among over 100 manufacturers producing timepieces for the <strong data-end=""1412"" data-start=""1370"">Wehrmacht, Luftwaffe, and Kriegsmarine</strong>. The company was established in 1923 and was originally based in <strong data-end=""1491"" data-start=""1478"">Pforzheim</strong>, a German city heavily bombed in February 1945. Tragically, the air raid destroyed the Aeschbach workshops and much of the city, putting an end to production at the time.</p>
<p data-end=""1959"" data-start=""1664"">Decades later, the brand was revived when a descendant of the Aeschbach family discovered a trove of surviving watches and original technical drawings in a deceased relative’s belongings. This discovery allowed the company to restart production, preserving a unique piece of horological history.</p>
<hr data-end=""1964"" data-start=""1961"">
<h3 data-end=""1995"" data-start=""1966""><strong data-end=""1995"" data-start=""1970"">Why Sapphire Crystal?</strong></h3>
<p data-end=""2179"" data-start=""1997"">The original watches featured <strong data-end=""2041"" data-start=""2027"">plexiglass</strong> crystals—lightweight but prone to scratches and cracks. Modern versions use <strong data-end=""2140"" data-start=""2118"">synthetic sapphire</strong>, chosen for its superior durability combining vintage style with modern durability. Inspired by the domed designs of the 1950s, the raised crystal offers a classic look while providing exceptional scratch resistance—second only to diamond. Sapphire stays clear and pristine over time, enhancing legibility and long-term resilience. The watch has also been upgraded to an automatic movement, replacing the original hand-wound mechanical version. It can still be manually wound if preferred, offering flexibility alongside convenience. This blend of traditional aesthetics and modern performance ensures a timeless appearance with practical enhancements for everyday wear.</p>
<ul>
<li data-end=""2249"" data-start=""2182"">
<strong data-end=""2203"" data-start=""2182"">Scratch-Resistant</strong>: Exceptionally hard, second only to diamond</li>
<li data-end=""2321"" data-start=""2252"">
<strong data-end=""2273"" data-start=""2252"">Shatter-Resistant</strong>: Tougher than mineral or acrylic alternatives</li>
<li data-end=""2396"" data-start=""2324"">
<strong data-end=""2351"" data-start=""2324"">Anti-Reflective Coating</strong>: Applied in two layers for optimal clarity</li>
</ul>
<p data-end=""2672"" data-start=""2398"">This makes it an ideal choice for military personnel, first responders, and anyone leading an active lifestyle—over 70% of our customer base. Watches with plexiglass or standard mineral glass are far more prone to damage under pressure, especially in demanding environments.</p>
<hr data-end=""2677"" data-start=""2674"">
<h3 data-end=""2701"" data-start=""2679""><strong data-end=""2701"" data-start=""2683"">Specifications</strong></h3>
<ul>
<li data-end=""2776"" data-start=""2705"">
<strong data-end=""2722"" data-start=""2705"">Case Diameter</strong>: 36.5 mm (excluding crown), 39 mm (including crown)</li>
<li data-end=""2802"" data-start=""2779"">
<strong data-end=""2793"" data-start=""2779"">Lug to Lug</strong>: 43 mm</li>
<li data-end=""2829"" data-start=""2805"">
<strong data-end=""2818"" data-start=""2805"">Thickness</strong>: 12.5 mm</li>
<li data-end=""2878"" data-start=""2832"">
<strong data-end=""2844"" data-start=""2832"">Lug Type</strong>: Drilled for easy strap changes</li>
<li data-end=""2905"" data-start=""2881"">
<strong data-end=""2896"" data-start=""2881"">Dial Colour</strong>: Black</li>
<li data-end=""2966"" data-start=""2908"">
<strong data-end=""2927"" data-start=""2908"">Case &amp; Caseback</strong>: Military-grade 316L stainless steel</li>
<li data-end=""3017"" data-start=""2969"">
<strong data-end=""2978"" data-start=""2969"">Crown</strong>: Screw-down stainless steel, locking</li>
<li data-end=""3065"" data-start=""3020"">
<strong data-end=""3040"" data-start=""3020"">Water Resistance</strong>: 100m / 330ft / 10 ATM</li>
<li data-end=""3156"" data-start=""3068"">
<strong data-end=""3079"" data-start=""3068"">Crystal</strong>: Box sapphire, shatter- and scratch-resistant with anti-reflective coating</li>
<li data-end=""3236"" data-start=""3159"">
<strong data-end=""3171"" data-start=""3159"">Movement</strong>: Swiss Sellita SW260, 31-jewel automatic with hacking function</li>
<li data-end=""3280"" data-start=""3239"">
<strong data-end=""3250"" data-start=""3239"">Subdial</strong>: Small seconds at 6 o’clock</li>
<li data-end=""3344"" data-start=""3283"">
<strong data-end=""3304"" data-start=""3283"">Luminous Material</strong>: Luminova for visibility in low light</li>
<li data-end=""3378"" data-start=""3347"">
<strong data-end=""3356"" data-start=""3347"">Strap</strong>: 18mm black leather</li>
<li data-end=""3426"" data-start=""3381"">
<strong data-end=""3394"" data-start=""3381"">Packaging</strong>: Supplied in presentation box</li>
<li data-end=""3454"" data-start=""3429"">
<strong data-end=""3441"" data-start=""3429"">Warranty</strong>: 24 months</li>
<li data-end=""3496"" data-start=""3457"">
<strong data-end=""3474"" data-start=""3457"">Serial Number</strong>: Engraved on caseback</li>
</ul>
<hr data-end=""3501"" data-start=""3498"">
<p data-end=""3726"" data-start=""3503"">For a deeper dive into WW2 German military watch manufacturers, a near-complete list compiled by enthusiasts can be found <a href=""https://military-watches.net/ww2-german-watches"" title=""https://military-watches.net/ww2-german-watches"" rel=""noopener"" target=""_blank"">here</a>. If you have knowledge to contribute, they welcome your input to help complete the archive.</p>
<!---->",Aeschbach,Apparel & Accessories > Jewelry > Watches,Classic Range,"Classic Range, Handwound & Automatic Models, New In",true,Title,Default Title,,,,,,,,AESCDUH1CHA,0.0,shopify,deny,manual,595.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/AESC_DUH1CHFrontL.jpg?v=1698328526,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
aeschbach-ww2-pattern-germany-luftwaffe-reichsluftfahrtministerium-rlm-pilots-watch-with-a-24-jewel-swiss-sellita-sw260-automatic-movement-and-a-domed-vintage-box-sapphire-crystal-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/MWC-AESC_DUH1CH-SIDE_c9629c3c-0db8-4ca8-8548-2d03f60051b0.jpg?v=1698390963,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-germany-luftwaffe-reichsluftfahrtministerium-rlm-pilots-watch-with-a-24-jewel-swiss-sellita-sw260-automatic-movement-and-a-domed-vintage-box-sapphire-crystal-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/AESC_DUH1CHBackL.jpg?v=1698390963,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-germany-luftwaffe-reichsluftfahrtministerium-rlm-pilots-watch-with-a-24-jewel-swiss-sellita-sw260-automatic-movement-and-a-domed-vintage-box-sapphire-crystal-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/Aeschbach-1-box_JAN0404b_ff627b02-8380-4f6a-999d-ad17d1d96c80.jpg?v=1698390963,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-germany-luftwaffe-reichsluftfahrtministerium-rlm-pilots-watch-with-a-24-jewel-swiss-sellita-sw260-automatic-movement-and-a-domed-vintage-box-sapphire-crystal-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/LuftwaffePilotsWW2_5c38cfc2-e799-407f-ac5a-727c35f617d8.jpg?v=1698390963,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeschbach-ww2-pattern-germany-luftwaffe-reichsluftfahrtministerium-rlm-pilots-watch-with-a-24-jewel-swiss-sellita-sw260-automatic-movement-and-a-domed-vintage-box-sapphire-crystal-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/SW_260_MWC_Sellita_Movement.jpg?v=1751458189,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
