Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Strap Size (product.metafields.custom.strap_size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Band material (product.metafields.shopify.band-material),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Clasp type (product.metafields.shopify.clasp-type),Color (product.metafields.shopify.color-pattern),Operating system (product.metafields.shopify.operating-system),SIM card capability (product.metafields.shopify.sim-card-capability),Subscription type (product.metafields.shopify.subscription-type),Target gender (product.metafields.shopify.target-gender),Watch accessory style (product.metafields.shopify.watch-accessory-style),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mwc-g10el-general-service-watch-with-electroluminescent-el-backlight-dial-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_OL_SS_AUG1019b.jpg?v=1756473099,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-electroluminescent-el-backlight-dial-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_SS_TL3.jpg?v=1757675263,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-electroluminescent-el-backlight-dial-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_OL_SS_AUG1024b.jpg?v=1757675263,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-electroluminescent-el-backlight-dial-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_SS_Caseback__AUG1023_b.jpg?v=1757675263,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-electroluminescent-el-backlight-dial-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/SEP1070_b.jpg?v=1757675263,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-electroluminescent-el-backlight-dial-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/MWC-Tin_B_2025_e75227b1-c30d-48da-bb9b-fe490f4f43f1.jpg?v=1764639981,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,MWC G10EL General Service Watch with Electroluminescent (EL) Backlit Dial,"<p><strong>SKU: G10EL/SD/SS</strong></p>
<p data-start=""194"" data-end=""238""><strong data-start=""194"" data-end=""236"">G10EL – Electroluminescent Field Watch</strong></p>
<p data-start=""240"" data-end=""549"">The <strong data-start=""244"" data-end=""253"">G10EL</strong> takes the classic G10/General Service pattern field watch and adds a game-changing upgrade: an <strong data-start=""349"" data-end=""400"">integrated electroluminescent (EL) backlit dial</strong>. Press the button on the case and the entire dial glows evenly, making the watch instantly readable in pitch darkness—no lume “charging” required.</p>
<p data-end=""437"" data-start=""155"">Instead of relying solely on luminous paint, the G10EL features a thin electroluminescent panel integrated into the dial. When activated, it produces a uniform glow across the entire surface, ensuring the numerals and markers remain clearly visible in low light or total darkness.</p>
<p data-end=""666"" data-start=""439"">For maximum usability, the watch also incorporates Luminova on the hands and dial. This combination of electroluminescence and luminous paint guarantees that the G10EL remains effortlessly readable in any lighting conditions.</p>
<p data-start=""551"" data-end=""711"">Built for practicality and reliability, the G10EL combines proven Seiko quartz movement with robust stainless steel construction and a water-resistant design.</p>
<p><meta charset=""utf-8""><strong data-start=""713"" data-end=""735"">Why it is unique</strong></p>
<ul>
<li data-start=""740"" data-end=""813"">
<strong data-start=""740"" data-end=""763"">Full-Dial Backlight</strong> – Uniform illumination at the press of a button</li>
<li data-start=""816"" data-end=""882"">
<strong data-start=""816"" data-end=""831"">Tough Build</strong> – Stainless steel case, hardened mineral crystal</li>
<li data-start=""885"" data-end=""932"">
<strong data-start=""885"" data-end=""906"">Reliable Movement</strong> – Seiko quartz accuracy</li>
<li data-start=""935"" data-end=""981"">
<strong data-start=""935"" data-end=""953"">Everyday Ready</strong> – Water resistant to 50 m</li>
</ul>
<p><strong data-end=""1001"" data-start=""983"">Specifications</strong></p>
<ul>
<li data-start=""126"" data-end=""167"">
<strong data-start=""126"" data-end=""159"">Case Width (excluding crown):</strong> 38 mm</li>
<li data-start=""126"" data-end=""167"">
<strong data-start=""126"" data-end=""159"">Case Width (including crown):</strong> 41 mm<meta charset=""utf-8"">
</li>
<li data-start=""170"" data-end=""199"">
<strong data-start=""170"" data-end=""191"">Crystal Diameter:</strong> 31 mm</li>
<li data-start=""202"" data-end=""225"">
<strong data-start=""202"" data-end=""217"">Lug-to-Lug:</strong> 48 mm</li>
<li data-start=""228"" data-end=""252"">
<strong data-start=""228"" data-end=""242"">Thickness:</strong> 11.7 mm</li>
<li data-start=""255"" data-end=""273"">
<strong data-start=""255"" data-end=""266"">Weight:</strong> 48 g</li>
<li data-start=""276"" data-end=""329"">
<strong data-start=""276"" data-end=""294"">Case Material:</strong> Stainless steel</li>
<li data-start=""332"" data-end=""358"">
<strong data-start=""332"" data-end=""345"">Caseback:</strong> Screw-down</li>
<li data-start=""361"" data-end=""392"">
<strong data-start=""361"" data-end=""373"">Crystal:</strong> Hardened mineral</li>
<li data-start=""395"" data-end=""449"">
<strong data-start=""395"" data-end=""410"">Luminosity:</strong> Electroluminescent (EL) backlit dial and Luminova</li>
<li data-start=""452"" data-end=""497"">
<strong data-start=""452"" data-end=""473"">Water Resistance:</strong> 50 m / 165 ft / 5 ATM</li>
<li data-start=""452"" data-end=""497"">
<strong data-start=""500"" data-end=""513"">Movement:</strong> <meta charset=""UTF-8""> <span class=""s2"">Seiko PC32 with MWC custom made EL Module</span>
</li>
<li data-start=""452"" data-end=""497"">
<strong><span class=""s1"" style=""font-size: 0.875rem;"">Battery Type:</span></strong><span class=""s2"" style=""font-size: 0.875rem;""> SR621SW or 364</span>
</li>
<li data-start=""452"" data-end=""497"">
<strong data-start=""531"" data-end=""548"">Battery Life:</strong> 2–3 years (depending on backlight usage)</li>
<li data-start=""452"" data-end=""497"">
<strong data-start=""594"" data-end=""617"">Case Back Markings:</strong> Various contract markings</li>
<li data-start=""452"" data-end=""497"">
<strong data-start=""648"" data-end=""658"">Strap:</strong> 18 mm black NATO webbing strap</li>
<li data-start=""452"" data-end=""497"">
<strong data-start=""694"" data-end=""708"">Packaging:</strong> Presentation tin</li>
<li data-start=""452"" data-end=""497"">
<strong style=""font-size: 0.875rem;"" data-start=""730"" data-end=""743"">Warranty:</strong><span style=""font-size: 0.875rem;""> 2-year factory guarantee</span><br>
</li>
</ul>",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Infantry Watches (Full Range),Infantry Watches G10LM 50m,true,Title,Default Title,,,,,,,,G10EL/SD/SS,0.0,shopify,deny,manual,99.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_SS_AUG1026b.jpg?v=1756473006,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_SS_AUG1027b.jpg?v=1756473006,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_SS_TL2.jpg?v=1757675135,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/AUG1058_N.jpg?v=1764639892,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_SS_Side_Black_Strap__AUG1025_b.jpg?v=1757675076,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_SS_Caseback__AUG1020_b.jpg?v=1757675076,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/SEP1073_b.jpg?v=1757675076,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/MWC-Tin_B_2025_e75227b1-c30d-48da-bb9b-fe490f4f43f1.jpg?v=1764639981,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_SS_TL3.jpg?v=1757675076,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_SS_TL.jpg?v=1757675076,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_SS_TL2.jpg?v=1757675076,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_SS_TL3.jpg?v=1757675263,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_SS_TL1.jpg?v=1757675076,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_SD_SS_JRTL1.jpg?v=1765463223,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_SD_SS_JRTL3.jpg?v=1765463223,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-sand-coloured-electroluminescent-el-backlight-dial,MWC G10EL Black PVD Steel General Service Watch with Electroluminescent (EL) Backlit Dial,"<p><strong>SKU: G10EL/SD/PV</strong></p>
<p data-start=""194"" data-end=""238""><strong data-start=""194"" data-end=""236"">G10EL – Electroluminescent Field Watch</strong></p>
<p data-start=""240"" data-end=""549"">The <strong data-start=""244"" data-end=""253"">G10EL</strong> takes the classic G10/General Service pattern field watch and adds a game-changing upgrade: an <strong data-start=""349"" data-end=""400"">integrated electroluminescent (EL) backlit dial</strong>. Press the button on the case and the entire dial glows evenly, making the watch instantly readable in pitch darkness—no lume “charging” required.</p>
<p data-end=""437"" data-start=""155"">Instead of relying solely on luminous paint, the G10EL features a thin electroluminescent panel integrated into the dial. When activated, it produces a uniform glow across the entire surface, ensuring the numerals and markers remain clearly visible in low light or total darkness.</p>
<p data-end=""666"" data-start=""439"">For maximum usability, the watch also incorporates Luminova on the hands and dial. This combination of electroluminescence and luminous paint guarantees that the G10EL remains effortlessly readable in any lighting conditions.</p>
<p data-start=""240"" data-end=""549""><meta charset=""utf-8""><span>The special covert matte black non-reflective PVD finish used for this watch is often specified in military contracts for many special forces units, anti-terrorist units, and various covert operations. The PVD process creates the color through a special chemical plating process, which is vastly superior to the painted finish used on some lower-quality watches that can easily fade or rub off. This PVD process alters the color of the steel at a molecular level, ensuring it does not deteriorate even during heavy usage, although it can be damaged if the case is gouged by a piece of metal or worn down by continuous heavy abrasion against rocks.</span></p>
<p data-start=""551"" data-end=""711"">Built for practicality and reliability, the G10EL combines proven Seiko quartz movement with robust stainless steel construction and a water-resistant design.</p>
<p><meta charset=""utf-8""><strong data-start=""713"" data-end=""735"">Why it is unique</strong></p>
<ul>
<li data-start=""740"" data-end=""813"">
<strong data-start=""740"" data-end=""763"">Full-Dial Backlight</strong> – Uniform illumination at the press of a button</li>
<li data-start=""816"" data-end=""882"">
<strong data-start=""816"" data-end=""831"">Tough Build</strong> – Stainless steel case, hardened mineral crystal</li>
<li data-start=""885"" data-end=""932"">
<strong data-start=""885"" data-end=""906"">Reliable Movement</strong> – Seiko quartz accuracy</li>
<li data-start=""935"" data-end=""981"">
<strong data-start=""935"" data-end=""953"">Everyday Ready</strong> – Water resistant to 50 m</li>
</ul>
<p><strong data-end=""1001"" data-start=""983"">Specifications</strong></p>
<ul>
<li data-end=""167"" data-start=""126"">
<strong data-end=""159"" data-start=""126"">Case Width (excluding crown):</strong> 38 mm</li>
<li data-end=""167"" data-start=""126"">
<strong data-end=""159"" data-start=""126"">Case Width (including crown):</strong> 41 mm<meta charset=""utf-8"">
</li>
<li data-end=""199"" data-start=""170"">
<strong data-end=""191"" data-start=""170"">Crystal Diameter:</strong> 31 mm</li>
<li data-end=""225"" data-start=""202"">
<strong data-end=""217"" data-start=""202"">Lug-to-Lug:</strong> 48 mm</li>
<li data-end=""252"" data-start=""228"">
<strong data-end=""242"" data-start=""228"">Thickness:</strong> 11.7 mm</li>
<li data-end=""273"" data-start=""255"">
<strong data-end=""266"" data-start=""255"">Weight:</strong> 48 g</li>
<li data-end=""329"" data-start=""276"">
<strong data-end=""294"" data-start=""276"">Case Material:</strong> Black PVD-coated stainless steel</li>
<li data-end=""358"" data-start=""332"">
<strong data-end=""345"" data-start=""332"">Caseback:</strong> Screw-down</li>
<li data-end=""392"" data-start=""361"">
<strong data-end=""373"" data-start=""361"">Crystal:</strong> Hardened mineral</li>
<li data-end=""449"" data-start=""395"">
<strong data-end=""410"" data-start=""395"">Luminosity:</strong> Electroluminescent (EL) backlit dial and Luminova</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""473"" data-start=""452"">Water Resistance:</strong> 50 m / 165 ft / 5 ATM</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""513"" data-start=""500"">Movement:</strong> <meta charset=""UTF-8"">
<span class=""s2"">Seiko PC32 with MWC custom made EL Module</span>
</li>
<li data-end=""497"" data-start=""452"">
<strong><span style=""font-size: 0.875rem;"" class=""s1"">Battery Type:</span></strong><span style=""font-size: 0.875rem;"" class=""s2""> SR621SW or 364</span>
</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""548"" data-start=""531"">Battery Life:</strong> 2–3 years (depending on backlight usage)</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""617"" data-start=""594"">Case Back Markings:</strong> Various contract markings</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""658"" data-start=""648"">Strap:</strong> 18 mm black NATO webbing strap</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""708"" data-start=""694"">Packaging:</strong> Presentation tin</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""743"" data-start=""730"" style=""font-size: 0.875rem;"">Warranty:</strong><span style=""font-size: 0.875rem;""> 2-year factory guarantee</span><br>
</li>
</ul>",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Infantry Watches (Full Range),Infantry Watches G10LM 50m,true,Title,Default Title,,,,,,,,G10EL/SD/PV,0.0,shopify,deny,manual,99.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_PV_AUG0995b.jpg?v=1756472958,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
mwc-g10el-general-service-watch-with-sand-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_PV_AUG0996b.jpg?v=1756472958,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-sand-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/IMG_0610.jpg?v=1764639981,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-sand-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/AUG1058_N.jpg?v=1764639892,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-sand-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_PVG10ELPVDSide_AUG1001b.jpg?v=1764639892,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-sand-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_PVG10ELPVDCaseback_AUG0999b.jpg?v=1764639892,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-sand-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/SEP1072_b.jpg?v=1764639892,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-general-service-watch-with-sand-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/MWC-Tin_B_2025_e75227b1-c30d-48da-bb9b-fe490f4f43f1.jpg?v=1764639981,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-black-pvd-steel-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,MWC G10EL Black PVD Steel General Service Watch with Electroluminescent (EL) Backlit Dial,"<p><strong>SKU: G10EL/BG/PV</strong></p>
<p data-end=""238"" data-start=""194""><strong data-end=""236"" data-start=""194"">G10EL – Electroluminescent Field Watch</strong></p>
<p data-end=""549"" data-start=""240"">The <strong data-end=""253"" data-start=""244"">G10EL</strong> takes the classic G10/General Service pattern field watch and adds a game-changing upgrade: an <strong data-end=""400"" data-start=""349"">integrated electroluminescent (EL) backlit dial</strong>. Press the button on the case and the entire dial glows evenly, making the watch instantly readable in pitch darkness—no lume “charging” required.</p>
<p data-start=""155"" data-end=""437"">Instead of relying solely on luminous paint, the G10EL features a thin electroluminescent panel integrated into the dial. When activated, it produces a uniform glow across the entire surface, ensuring the numerals and markers remain clearly visible in low light or total darkness.</p>
<p data-start=""439"" data-end=""666"">For maximum usability, the watch also incorporates Luminova on the hands and dial. This combination of electroluminescence and luminous paint guarantees that the G10EL remains effortlessly readable in any lighting conditions.</p>
<p data-end=""549"" data-start=""240""><meta charset=""utf-8""><span>The special covert matte black non-reflective PVD finish used for this watch is often specified in military contracts for many special forces units, anti-terrorist units, and various covert operations. The PVD process creates the color through a special chemical plating process, which is vastly superior to the painted finish used on some lower-quality watches that can easily fade or rub off. This PVD process alters the color of the steel at a molecular level, ensuring it does not deteriorate even during heavy usage, although it can be damaged if the case is gouged by a piece of metal or worn down by continuous heavy abrasion against rocks.</span></p>
<p data-end=""711"" data-start=""551"">Built for practicality and reliability, the G10EL combines proven Seiko quartz movement with robust stainless steel construction and a water-resistant design.</p>
<p><meta charset=""utf-8""><strong data-end=""735"" data-start=""713"">Why it is unique</strong></p>
<ul>
<li data-end=""813"" data-start=""740"">
<strong data-end=""763"" data-start=""740"">Full-Dial Backlight</strong> – Uniform illumination at the press of a button</li>
<li data-end=""882"" data-start=""816"">
<strong data-end=""831"" data-start=""816"">Tough Build</strong> – Stainless steel case, hardened mineral crystal</li>
<li data-end=""932"" data-start=""885"">
<strong data-end=""906"" data-start=""885"">Reliable Movement</strong> – Seiko quartz accuracy</li>
<li data-end=""981"" data-start=""935"">
<strong data-end=""953"" data-start=""935"">Everyday Ready</strong> – Water resistant to 50 m</li>
</ul>
<p><strong data-start=""983"" data-end=""1001"">Specifications</strong></p>
<ul>
<li data-end=""167"" data-start=""126"">
<strong data-end=""159"" data-start=""126"">Case Width (excluding crown):</strong> 38 mm</li>
<li data-end=""167"" data-start=""126"">
<strong data-end=""159"" data-start=""126"">Case Width (including crown):</strong> 41 mm<meta charset=""utf-8"">
</li>
<li data-end=""199"" data-start=""170"">
<strong data-end=""191"" data-start=""170"">Crystal Diameter:</strong> 31 mm</li>
<li data-end=""225"" data-start=""202"">
<strong data-end=""217"" data-start=""202"">Lug-to-Lug:</strong> 48 mm</li>
<li data-end=""252"" data-start=""228"">
<strong data-end=""242"" data-start=""228"">Thickness:</strong> 11.7 mm</li>
<li data-end=""273"" data-start=""255"">
<strong data-end=""266"" data-start=""255"">Weight:</strong> 48 g</li>
<li data-end=""329"" data-start=""276"">
<strong data-end=""294"" data-start=""276"">Case Material:</strong> Black PVD-coated stainless steel</li>
<li data-end=""358"" data-start=""332"">
<strong data-end=""345"" data-start=""332"">Caseback:</strong> Screw-down</li>
<li data-end=""392"" data-start=""361"">
<strong data-end=""373"" data-start=""361"">Crystal:</strong> Hardened mineral</li>
<li data-end=""449"" data-start=""395"">
<strong data-end=""410"" data-start=""395"">Luminosity:</strong> Electroluminescent (EL) backlit dial and Luminova</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""473"" data-start=""452"">Water Resistance:</strong> 50 m / 165 ft / 5 ATM</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""513"" data-start=""500"">Movement:</strong> <meta charset=""UTF-8"">
<span class=""s2"">Seiko PC32 with MWC custom made EL Module</span>
</li>
<li data-end=""497"" data-start=""452"">
<strong><span style=""font-size: 0.875rem;"" class=""s1"">Battery Type:</span></strong><span style=""font-size: 0.875rem;"" class=""s2""> SR621SW or 364</span>
</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""548"" data-start=""531"">Battery Life:</strong> 2–3 years (depending on backlight usage)</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""617"" data-start=""594"">Case Back Markings:</strong> Various contract markings</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""658"" data-start=""648"">Strap:</strong> 18 mm black NATO webbing strap</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""708"" data-start=""694"">Packaging:</strong> Presentation tin</li>
<li data-end=""497"" data-start=""452"">
<strong data-end=""743"" data-start=""730"" style=""font-size: 0.875rem;"">Warranty:</strong><span style=""font-size: 0.875rem;""> 2-year factory guarantee</span><br>
</li>
</ul>",MWC - Military Watch Company,Apparel & Accessories > Jewelry > Watches,Infantry Watches (Full Range),Infantry Watches G10LM 50m,true,Title,Default Title,,,,,,,,G10EL/BG/PV,0.0,shopify,deny,manual,99.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_SD_PV_AUG0991b.jpg?v=1756472843,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
mwc-g10el-black-pvd-steel-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_SD_PV_AUG0992_b.jpg?v=1756472843,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-black-pvd-steel-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/IMG_0610.jpg?v=1764639981,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-black-pvd-steel-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_PV_G10EL_PVD_Side__AUG1001_b.jpg?v=1764639981,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc-g10el-black-pvd-steel-general-service-watch-with-desert-coloured-electroluminescent-el-backlight-dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1140/1866/files/G10EL_BG_PV_G10EL_PVD_Caseback__AUG1000_b.jpg?v=1764639981,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
